lang_id,canonical_name,source_flags,types,extensions,first_appeared,homepage,paradigms,typing,designed_by,influenced_by,hello_world,linguist_key,evidence_urls,notes,in_pldb,in_linguist,in_wikipedia,in_esolang,esolang_url,has_extensions,has_paradigm,has_typing,has_hello_world,source_count,alias_count,hyperpolyglot_name,in_hyperpolyglot,hp_type,hp_group,hp_color,pygments_name,in_pygments,pygments_module,pygments_class,pygments_aliases,pygments_filenames,pygments_mimetypes,in_rosettacode,rosettacode_name,rosettacode_url,rosettacode_summary,rosettacode_tasks_count
ca-telon,ca-telon,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ca65-assembly,ca65-assembly,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cabal,cabal,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cabal-config,Cabal Config,linguist,,.cabal,,,,,,,False,Cabal Config,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,0
caballo,Caballo,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Caballo,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cable,Cable,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cable,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cabra,Cabra,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cabra,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caca,Caca,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Caca,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cache-basic,cache-basic,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cache-objectscript,cache-objectscript,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cactus,cactus,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cactusi,Cactusi,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cactusi,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caddyfile,Caddyfile,linguist,,.caddyfile,,,,,,,False,Caddyfile,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,0
cadence,Cadence,linguist,,.cdc,,,,,,,False,Cadence,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cadence-skill,cadence-skill,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cado-systems-technical-information,cado-systems-technical-information,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caeos,Caeos,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Caeos,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caesar,CAESAR,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CAESAR,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cafeobj,cafeobj,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caffeine,caffeine,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cages,cages,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cain,Cain,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cain,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cairo,cairo,linguist;pldb,,.cairo,,,,,,,False,Cairo,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,,True,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
cairo-zero,Cairo Zero,linguist,,.cairo,,,,,,,False,Cairo Zero,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caisys,caisys,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cajole,cajole,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caker,Caker,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Caker,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cal,cal,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,https://esolangs.org/wiki/Cal,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
calc,calc,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,https://esolangs.org/wiki/Calc,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
calc-var,calc-var,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calc4,calc4,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calcit,calcit,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calcore,Calcore,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Calcore,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calcpad,Calcpad,wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages,,False,False,True,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calcu-less-2,Calcu-less 2,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Calcu-less_2,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calculation,Calculation,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Calculation,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calculator,Calculator,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Calculator,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calculator-fuck,Calculator fuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Calculator_fuck,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calculator.app,Calculator.app,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Calculator.app,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calculon,Calculon,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Calculon,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calcutape,Calcutape,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Calcutape,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cali-lang,cali-lang,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
call,Call,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Call,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
call-queue,Call Queue,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Call_Queue,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
call-queue-if-call-queue,Call Queue/if Call Queue,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Call_Queue%2Fif_Call_Queue,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
callable,Callable,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Callable,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calligulan-assembly,Calligulan Assembly,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Calligulan_Assembly,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calscript,CalScript,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CalScript,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caltech-intermediate-form,caltech-intermediate-form,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
calypso,calypso,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cam,cam,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
camac,camac,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
camal,camal,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cameleon-programming-language,Cameleon (programming language),wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages,,False,False,True,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cameligo,CameLIGO,linguist,,.mligo,,,,,,,False,CameLIGO,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
camil,camil,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caml,caml,pldb;wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb,,True,False,True,False,,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
cammy,Cammy,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cammy,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cammy-bikeshed,Cammy/Bikeshed,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cammy%2FBikeshed,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cammy-hives,Cammy/Hives,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cammy%2FHives,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
camouflage,Camouflage,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Camouflage,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
campbell,Campbell,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Campbell,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
campfire,Campfire,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Campfire,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
can,Can,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Can,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cancelscript,CancelScript,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CancelScript,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
candor,candor,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
candy,candy,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
candy-codes,candy-codes,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cane,cane,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cane-code,Cane Code,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cane_Code,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cangjie,Cangjie,linguist,,.cj,,,,,,,False,Cangjie,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
canon,Canon,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Canon,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
canon-capsl,canon-capsl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
canonical-ingredients-oriented-language,Canonical ingredients-oriented language,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Canonical_ingredients-oriented_language,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cantonese,Cantonese,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cantonese,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cantor,cantor,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,https://esolangs.org/wiki/Cantor,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
cap-cds,CAP CDS,linguist,,.cds,,,,,,,False,CAP CDS,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,0
cap-n-proto,Cap'n Proto,linguist,,.capnp,,,,,,,False,Cap'n Proto,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cap-x,CAP-X,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CAP-X,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
capi,CAPI,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CAPI,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
capitalsim,Capitalsim,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Capitalsim,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
capn-proto,capn-proto,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cappuccino,Cappuccino,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cappuccino,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caps,Caps,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Caps,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
capscript,CAPscript,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CAPscript,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
capsl,capsl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
capsule,capsule,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,https://esolangs.org/wiki/Capsule,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
captive,Captive,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Captive,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
capuirequiem,Capuirequiem,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Capuirequiem,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
capybara,capybara,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,https://esolangs.org/wiki/Capybara,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
car,Car,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Car,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
car-sharp,CAR sharp,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CAR_sharp,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
caramel,caramel,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
carbon,carbon,linguist;pldb,,.carbon,,,,,,,False,Carbon,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,,True,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
carbon-programming-language,Carbon (programming language),wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages,,False,False,True,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cardinal,Cardinal,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cardinal,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cardscript,CardScript,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CardScript,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
carevindecant,Carevindecant,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Carevindecant,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
carfish,CARfish,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CARfish,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
carp,carp,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,https://esolangs.org/wiki/CARP,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
carpet,carpet,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
carriage,Carriage,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Carriage,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
carth,carth,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cartocss,cartocss,linguist;pldb,,.mss,,,,,,,False,CartoCSS,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,,True,False,False,False,2,2,,False,,,,,False,,,,,,False,,,,0
casini,Casini,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Casini,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
casino,Casino,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Casino,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
casio-basic,casio-basic,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
casisp,CASISP,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CASISP,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
casm,CASM,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CASM,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cassandre,cassandre,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cast,Cast,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cast,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
castle,CASTLE,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CASTLE,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cat,cat,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,https://esolangs.org/wiki/CAT,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
cat-do-end,Cat do end,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cat_do_end,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cat-language,Cat (Language),esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cat_%28Language%29,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cat-program-language,Cat Program (language),esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cat_Program_%28language%29,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
catala,catala,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
catalysis,catalysis,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
catastrophica,CATASTROPHICA,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CATASTROPHICA,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
catch,Catch,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Catch,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
catcode,CatCode,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CatCode,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
categorial,Categorial,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Categorial,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
categorical-query-language,categorical-query-language,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
category,Category,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Category,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
catfuck,CatFuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CatFuck,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cathain,Cathain,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cathain,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cathy,CATHY,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/CATHY,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
catshark,Catshark,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Catshark,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cavv,Cav𝚅,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Cav%F0%9D%9A%85,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cayenne,cayenne,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cayley,cayley,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
cbasic,cbasic,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
