pl_id,sha1_git,sample_path,qualified_swhid,bare_swhid,rev_swhid,ori_swhid,cnt_known,rev_known,ori_known,all_known,checked_at
pl/lex,eeb8535c186e82ef4c1bbd5148f84bfbd5a4cfac,samples/pl/lex/eeb8535c186e82ef4c1bbd5148f84bfbd5a4cfac/metadata.json,swh:1:cnt:eeb8535c186e82ef4c1bbd5148f84bfbd5a4cfac;origin=https://github.com/qingtianxt/IQAA-Maven;anchor=swh:1:rev:c1a8a6c072223d4e8f58c4a477f74c68e3696b29;path=/config.lexicon/lex-en.lex,swh:1:cnt:eeb8535c186e82ef4c1bbd5148f84bfbd5a4cfac,swh:1:rev:c1a8a6c072223d4e8f58c4a477f74c68e3696b29,swh:1:ori:76617fcab6fa0ae2e1c1341cb6904115ef501225,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/gn,90d2300ca5bc37f40b84c76ede77bbe116c486cf,samples/pl/gn/90d2300ca5bc37f40b84c76ede77bbe116c486cf/metadata.json,swh:1:cnt:90d2300ca5bc37f40b84c76ede77bbe116c486cf;origin=https://github.com/openharmony-gitee-mirror/communication_dsoftbus;anchor=swh:1:rev:d61b1c106425f777ff5afc117cb2eeb7b658f46b;path=/dsoftbus.gni,swh:1:cnt:90d2300ca5bc37f40b84c76ede77bbe116c486cf,swh:1:rev:d61b1c106425f777ff5afc117cb2eeb7b658f46b,swh:1:ori:6321d5e9613c2cb6c04d5eae73727359fe5823d6,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/cmake,1b30206c3e6736c1d9ccd9c6a72de788195a38b9,samples/pl/cmake/1b30206c3e6736c1d9ccd9c6a72de788195a38b9/metadata.json,swh:1:cnt:1b30206c3e6736c1d9ccd9c6a72de788195a38b9;origin=https://github.com/divyeshbalar/netopeer2;anchor=swh:1:rev:39d59fb7c4e109d9bb66217d994d971c1461415f;path=/CMakeModules/FindLibNETCONF2.cmake,swh:1:cnt:1b30206c3e6736c1d9ccd9c6a72de788195a38b9,swh:1:rev:39d59fb7c4e109d9bb66217d994d971c1461415f,swh:1:ori:3b107b70b5d2a05b30d2d5328648ac0c38abdea5,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/al,ce7d627dc9913056219632a2adabc1f55650225d,samples/pl/al/ce7d627dc9913056219632a2adabc1f55650225d/metadata.json,swh:1:cnt:ce7d627dc9913056219632a2adabc1f55650225d;origin=https://github.com/jlord/git-it-electron;anchor=swh:1:rev:bde235f3467e3efda09c8ce3c693d6591153092a;path=/assets/PortableGit/usr/lib/perl5/vendor_perl/auto/Net/SSLeay/ssl_write_all.al,swh:1:cnt:ce7d627dc9913056219632a2adabc1f55650225d,swh:1:rev:bde235f3467e3efda09c8ce3c693d6591153092a,swh:1:ori:1317d163a2630121a52a74c94c49dc417c4fa79b,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/go-template,90a7139a4437bd76afabbfb58d1d25c0d6211401,samples/pl/go-template/90a7139a4437bd76afabbfb58d1d25c0d6211401/metadata.json,swh:1:cnt:90a7139a4437bd76afabbfb58d1d25c0d6211401;origin=https://github.com/jupyter/nbgrader;anchor=swh:1:rev:69b9ae230996bd783dc955348611f4949a4cd93e;path=/nbgrader/server_extensions/formgrader/templates/manage_students_assignments.tpl,swh:1:cnt:90a7139a4437bd76afabbfb58d1d25c0d6211401,swh:1:rev:69b9ae230996bd783dc955348611f4949a4cd93e,swh:1:ori:3b99e4dbe9f3376f756469183c0fe8fac4473973,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/jinja,6d6db626553381276941d398c98e2429c352842c,samples/pl/jinja/6d6db626553381276941d398c98e2429c352842c/metadata.json,swh:1:cnt:6d6db626553381276941d398c98e2429c352842c;origin=https://github.com/xdvsf/xrpl-dev-portal;anchor=swh:1:rev:d88b0420ca5efe5afcc56ff0510c9679d08b5aec;path=/template/macro-get_funnel.jinja,swh:1:cnt:6d6db626553381276941d398c98e2429c352842c,swh:1:rev:d88b0420ca5efe5afcc56ff0510c9679d08b5aec,swh:1:ori:86411dac0072098129840cbd455139f78069ddcd,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/jinja,e92212e473ab6db805490228333e8018a01fed67,samples/pl/jinja/e92212e473ab6db805490228333e8018a01fed67/metadata.json,swh:1:cnt:e92212e473ab6db805490228333e8018a01fed67;origin=https://github.com/winada82/sing-box;anchor=swh:1:rev:d6d01684992043d8d129eb37c3a71c9d057d5f6e;path=/singbox/configs/02_dns.json.j2,swh:1:cnt:e92212e473ab6db805490228333e8018a01fed67,swh:1:rev:d6d01684992043d8d129eb37c3a71c9d057d5f6e,swh:1:ori:9073fbae058f588f26fe5fee332ce188fd513b08,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/jinja,d213448489b446f0e04b18616ad1213b2d6888ca,samples/pl/jinja/d213448489b446f0e04b18616ad1213b2d6888ca/metadata.json,swh:1:cnt:d213448489b446f0e04b18616ad1213b2d6888ca;origin=https://github.com/Grokci/XRP_examples;anchor=swh:1:rev:3ec8718b46cc29eadef2c2732167ed4c29197111;path=/template/component-top-nav.html.jinja,swh:1:cnt:d213448489b446f0e04b18616ad1213b2d6888ca,swh:1:rev:3ec8718b46cc29eadef2c2732167ed4c29197111,swh:1:ori:45d3cf7d0a47864b7c7d587a91513dde9c70e67b,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/gherkin,489a145d709f64fdb46b9490a92e354c3a45b3bc,samples/pl/gherkin/489a145d709f64fdb46b9490a92e354c3a45b3bc/metadata.json,swh:1:cnt:489a145d709f64fdb46b9490a92e354c3a45b3bc;origin=https://github.com/ducminh-phan/reformat-gherkin;anchor=swh:1:rev:342e4203b8682cf49a6b65d9e74464b73954c896;path=/tests/gherkin_test_data/escaped_pipes.feature,swh:1:cnt:489a145d709f64fdb46b9490a92e354c3a45b3bc,swh:1:rev:342e4203b8682cf49a6b65d9e74464b73954c896,swh:1:ori:81f6b9b1a206a3e0bc54d645b6b4defb9e8a5a51,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/antlr,ff407232577a56eabdc19765891a0201b640ba12,samples/pl/antlr/ff407232577a56eabdc19765891a0201b640ba12/metadata.json,swh:1:cnt:ff407232577a56eabdc19765891a0201b640ba12;origin=https://github.com/HanzoDev1375/Ghostide;anchor=swh:1:rev:d17e8d7d703a0bb603464be365e4d690367ebdf3;path=/grammars-v4/css3Lexer.g4,swh:1:cnt:ff407232577a56eabdc19765891a0201b640ba12,swh:1:rev:d17e8d7d703a0bb603464be365e4d690367ebdf3,swh:1:ori:6a7ad5471c28d7d104678dc376267faf9b3c0883,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/holyc,5367504757fe957802c21db1f2283e9881523234,samples/pl/holyc/5367504757fe957802c21db1f2283e9881523234/metadata.json,swh:1:cnt:5367504757fe957802c21db1f2283e9881523234;origin=https://github.com/longyanjun2020/SDK_pulbic;anchor=swh:1:rev:47d85255220f39de1b13e5f2a68b24e49e179f07;path=/Mercury5/proj/sc/system/fcm/inc/fcm.hc,swh:1:cnt:5367504757fe957802c21db1f2283e9881523234,swh:1:rev:47d85255220f39de1b13e5f2a68b24e49e179f07,swh:1:ori:d4f6a68aa0f3c43bfebb288f3527065679543933,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/dart,bae57bf01f932bf799e8d9860d5c30b8bc85ade3,samples/pl/dart/bae57bf01f932bf799e8d9860d5c30b8bc85ade3/metadata.json,swh:1:cnt:bae57bf01f932bf799e8d9860d5c30b8bc85ade3;origin=https://github.com/TunSawThant/SDK;anchor=swh:1:rev:44c6312df8c4ea6abf185be76c6f9e2097c3f336;path=/pkg/vm/lib/http_filesystem.dart,swh:1:cnt:bae57bf01f932bf799e8d9860d5c30b8bc85ade3,swh:1:rev:44c6312df8c4ea6abf185be76c6f9e2097c3f336,swh:1:ori:0f5bc42c03b247edbab5c43df9bd720848d7876c,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/makefile,f37d596cc0396e7d31650d6b287624a3bdcdfdbb,samples/pl/makefile/f37d596cc0396e7d31650d6b287624a3bdcdfdbb/metadata.json,swh:1:cnt:f37d596cc0396e7d31650d6b287624a3bdcdfdbb;origin=https://github.com/Salensoft/thu-cst-cracker;anchor=swh:1:rev:01771eb845db467cffc644f75e5189f6deba8472;path=/大三下/操作系统/hw/2017/2014011330_738787_395404561_lab1/obj/kern/trap/trapentry.d,swh:1:cnt:f37d596cc0396e7d31650d6b287624a3bdcdfdbb,swh:1:rev:01771eb845db467cffc644f75e5189f6deba8472,swh:1:ori:8249ff5bca0ba081049881db9ae902b09b7abbf2,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/shell,c3ac6761225829fd88803a744e9990e396d8b7f7,samples/pl/shell/c3ac6761225829fd88803a744e9990e396d8b7f7/metadata.json,swh:1:cnt:c3ac6761225829fd88803a744e9990e396d8b7f7;origin=https://github.com/ebsmartin/DDDQN_RL_AI_Insider_Trading_Exploitation_Trading_Bot;anchor=swh:1:rev:94f5833819e887fce6b704c965c0d5b8666c70cf;path=/DDDQ_RL_Trading_Bot/Code/start-falcon.slurm,swh:1:cnt:c3ac6761225829fd88803a744e9990e396d8b7f7,swh:1:rev:94f5833819e887fce6b704c965c0d5b8666c70cf,swh:1:ori:5df6a2093050c296549c7f60092f22d2aa436c2b,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/modula-3,cfce8a258d9943c87af3e0bb2bcab3952736b86b,samples/pl/modula-3/cfce8a258d9943c87af3e0bb2bcab3952736b86b/metadata.json,swh:1:cnt:cfce8a258d9943c87af3e0bb2bcab3952736b86b;origin=https://github.com/modula3/cm3;anchor=swh:1:rev:f0e4a5be0778e2e80dd8e2d852ada0bac641abdd;path=/m3-ui/ui/src/split/TextVBTClass.i3,swh:1:cnt:cfce8a258d9943c87af3e0bb2bcab3952736b86b,swh:1:rev:f0e4a5be0778e2e80dd8e2d852ada0bac641abdd,swh:1:ori:82c5b3baf59809f599855b9212214f645e6cefab,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/modula-3,607ba5fc5935069ffcab786da81e82a996fdddc9,samples/pl/modula-3/607ba5fc5935069ffcab786da81e82a996fdddc9/metadata.json,swh:1:cnt:607ba5fc5935069ffcab786da81e82a996fdddc9;origin=https://github.com/OS2World/DEV-SAMPLES-Modula;anchor=swh:1:rev:9f5ce4615c046514bcd2013dbda21e20f9c3a475;path=/test/m3/test/anetobj/server/src/Example.i3,swh:1:cnt:607ba5fc5935069ffcab786da81e82a996fdddc9,swh:1:rev:9f5ce4615c046514bcd2013dbda21e20f9c3a475,swh:1:ori:48ab3c4a4727cdc656bc7d1e177851806e92e11b,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/assembly,ac601325f25ddc374d2c181ee6470d20a9659371,samples/pl/assembly/ac601325f25ddc374d2c181ee6470d20a9659371/metadata.json,swh:1:cnt:ac601325f25ddc374d2c181ee6470d20a9659371;origin=https://github.com/mabeijianxi/small-video-record;anchor=swh:1:rev:268e115f634b10198be8c999d9ed06639d0855c0;path=/SmallVideoRecord2/SmallVideoLib2/ffmpeg-3.2.5/libavcodec/arm/fft_vfp.S,swh:1:cnt:ac601325f25ddc374d2c181ee6470d20a9659371,swh:1:rev:268e115f634b10198be8c999d9ed06639d0855c0,swh:1:ori:da0a870d52c99c40bf9c62bd9d10b40bd2ff9b40,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/cuda,a67aca7c3f7164317344ef742eea69dc9a57939c,samples/pl/cuda/a67aca7c3f7164317344ef742eea69dc9a57939c/metadata.json,swh:1:cnt:a67aca7c3f7164317344ef742eea69dc9a57939c;origin=https://github.com/gtrabes/ParallelDEVS-Simulator-Multicore-GPU;anchor=swh:1:rev:4124e2b5869b233920964fa9972f7b8e76b86e72;path=/examples/celldevs_benchmark/simulation/celldevs_benchmark_gpu_root_coordinator.cuh,swh:1:cnt:a67aca7c3f7164317344ef742eea69dc9a57939c,swh:1:rev:4124e2b5869b233920964fa9972f7b8e76b86e72,swh:1:ori:0a9dc349c20bb61bc20ec32d4a065b9d7e649654,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/kaitai-struct,517f3a487ba0346e69cdc3e6bd2f09b2aae61f0c,samples/pl/kaitai-struct/517f3a487ba0346e69cdc3e6bd2f09b2aae61f0c/metadata.json,swh:1:cnt:517f3a487ba0346e69cdc3e6bd2f09b2aae61f0c;origin=https://github.com/Wargus/stargus;anchor=swh:1:rev:37f94f33177280a5adea1f4290998f769a816697;path=/src/kaitai/sprites_dat.ksy,swh:1:cnt:517f3a487ba0346e69cdc3e6bd2f09b2aae61f0c,swh:1:rev:37f94f33177280a5adea1f4290998f769a816697,swh:1:ori:7838dd002bcf22ab245068ffd2329ddab9f51ce1,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/perl,6023671522ebe2915fc8348a5353e5d2dab14084,samples/pl/perl/6023671522ebe2915fc8348a5353e5d2dab14084/metadata.json,swh:1:cnt:6023671522ebe2915fc8348a5353e5d2dab14084;origin=https://github.com/laurenthdl/koha-biblibre;anchor=swh:1:rev:489bd948a04a9efeba23e903ca069d2cc2ec439d;path=/C4/IssuingRules.pm,swh:1:cnt:6023671522ebe2915fc8348a5353e5d2dab14084,swh:1:rev:489bd948a04a9efeba23e903ca069d2cc2ec439d,swh:1:ori:f6b10a798e8cbc54a279be5e97eee9ed99536fb6,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/perl,5f8a542ec72e10adf0a8a65206139081baffdc20,samples/pl/perl/5f8a542ec72e10adf0a8a65206139081baffdc20/metadata.json,swh:1:cnt:5f8a542ec72e10adf0a8a65206139081baffdc20;origin=https://github.com/st3fan/osx-10.9;anchor=swh:1:rev:9f8135f87c2ba27b1e76a514464b823812effd45;path=/CPANInternal-140/DBIx-Class/t/82cascade_copy.t,swh:1:cnt:5f8a542ec72e10adf0a8a65206139081baffdc20,swh:1:rev:9f8135f87c2ba27b1e76a514464b823812effd45,swh:1:ori:d2c5cde07c073e2c642eed852cb461d6375e19c0,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/perl,c5ecce87432c6b1e8465269cb9b15902fe0dc302,samples/pl/perl/c5ecce87432c6b1e8465269cb9b15902fe0dc302/metadata.json,swh:1:cnt:c5ecce87432c6b1e8465269cb9b15902fe0dc302;origin=https://github.com/st3fan/osx-10.9;anchor=swh:1:rev:9f8135f87c2ba27b1e76a514464b823812effd45;path=/CPANInternal-140/DBIx-Class/t/resultset_overload.t,swh:1:cnt:c5ecce87432c6b1e8465269cb9b15902fe0dc302,swh:1:rev:9f8135f87c2ba27b1e76a514464b823812effd45,swh:1:ori:d2c5cde07c073e2c642eed852cb461d6375e19c0,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/perl,d9f16d16e120f7f0517ac8016932ee5305dec318,samples/pl/perl/d9f16d16e120f7f0517ac8016932ee5305dec318/metadata.json,swh:1:cnt:d9f16d16e120f7f0517ac8016932ee5305dec318;origin=https://github.com/jlord/git-it-electron;anchor=swh:1:rev:bde235f3467e3efda09c8ce3c693d6591153092a;path=/assets/PortableGit/usr/lib/perl5/vendor_perl/auto/Net/SSLeay/put_https3.al,swh:1:cnt:d9f16d16e120f7f0517ac8016932ee5305dec318,swh:1:rev:bde235f3467e3efda09c8ce3c693d6591153092a,swh:1:ori:1317d163a2630121a52a74c94c49dc417c4fa79b,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/lookml,6c487f969c9820fffece9b82d9005746237eafcd,samples/pl/lookml/6c487f969c9820fffece9b82d9005746237eafcd/metadata.json,swh:1:cnt:6c487f969c9820fffece9b82d9005746237eafcd;origin=https://github.com/looker-open-source/block-cortex-sap;anchor=swh:1:rev:d5d40f77b75b32a043bbeab414766947cc1fc5a8;path=/LookML_Dashboard/3_Order_Details.dashboard.lookml,swh:1:cnt:6c487f969c9820fffece9b82d9005746237eafcd,swh:1:rev:d5d40f77b75b32a043bbeab414766947cc1fc5a8,swh:1:ori:1fe24a31e832645f5871f33779b98301ceab25ea,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/freemarker,0c57416f27776dc4173712740ec512b6bf510fc6,samples/pl/freemarker/0c57416f27776dc4173712740ec512b6bf510fc6/metadata.json,swh:1:cnt:0c57416f27776dc4173712740ec512b6bf510fc6;origin=https://github.com/xuqing196101/check_inves;anchor=swh:1:rev:89d3e1331f7b3d326e4a659af31fbf9de64ecc9a;path=/src/main/java/ses/document/template/bidDocuments.ftl,swh:1:cnt:0c57416f27776dc4173712740ec512b6bf510fc6,swh:1:rev:89d3e1331f7b3d326e4a659af31fbf9de64ecc9a,swh:1:ori:4a844dd64b2c4d39a7de51eef127de83a9893186,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/purescript,33a2e4ab6c6a9a7ea6acdd78a80add59e31ad1d6,samples/pl/purescript/33a2e4ab6c6a9a7ea6acdd78a80add59e31ad1d6/metadata.json,swh:1:cnt:33a2e4ab6c6a9a7ea6acdd78a80add59e31ad1d6;origin=https://github.com/yaadlabs/DAO-Off-Chain;anchor=swh:1:rev:4ed2f20c0a3766076abade1a9bd73d26c39f3632;path=/src/Dao/Workflow/TreasuryTrip.purs,swh:1:cnt:33a2e4ab6c6a9a7ea6acdd78a80add59e31ad1d6,swh:1:rev:4ed2f20c0a3766076abade1a9bd73d26c39f3632,swh:1:ori:ed97bafcd288485966ade2f754222ad2e6f04f42,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/pure-data,ac63516d8085137012549f34304331e7513b7d19,samples/pl/pure-data/ac63516d8085137012549f34304331e7513b7d19/metadata.json,swh:1:cnt:ac63516d8085137012549f34304331e7513b7d19;origin=https://github.com/mhroth/ZenGarden;anchor=swh:1:rev:c3e829655b3bd659ff477002e64520ca3bfe3758;path=/test/MessagePipe.pd,swh:1:cnt:ac63516d8085137012549f34304331e7513b7d19,swh:1:rev:c3e829655b3bd659ff477002e64520ca3bfe3758,swh:1:ori:f8df2f18bf343eda4438f407bac8bd157a7662a9,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/pure-data,a371e2b13f038bdeea8a58713221cd6173d06434,samples/pl/pure-data/a371e2b13f038bdeea8a58713221cd6173d06434/metadata.json,swh:1:cnt:a371e2b13f038bdeea8a58713221cd6173d06434;origin=https://github.com/mhroth/ZenGarden;anchor=swh:1:rev:ed1d26a2ca07639faf55f512106ef431fc61fa4b;path=/test/MessageTable.pd,swh:1:cnt:a371e2b13f038bdeea8a58713221cd6173d06434,swh:1:rev:ed1d26a2ca07639faf55f512106ef431fc61fa4b,swh:1:ori:f8df2f18bf343eda4438f407bac8bd157a7662a9,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/erlang,ab3d00dc28601597bb05f6b713d46329fca03323,samples/pl/erlang/ab3d00dc28601597bb05f6b713d46329fca03323/metadata.json,swh:1:cnt:ab3d00dc28601597bb05f6b713d46329fca03323;origin=https://github.com/SoftwareEngineeringToolDemos/ICSE-2012-Spy-Runtime;anchor=swh:1:rev:503215a023b37da8ad5098a783e479e23cd14a05;path=/rabbitMQ-changed/src/rabbit_exchange_type.erl,swh:1:cnt:ab3d00dc28601597bb05f6b713d46329fca03323,swh:1:rev:503215a023b37da8ad5098a783e479e23cd14a05,swh:1:ori:c9bffc6b9bcc9fd504b05ede365bf3d01757d4f2,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/erlang,e9150a97b3e2592d8f9a9ab307144a66fc347259,samples/pl/erlang/e9150a97b3e2592d8f9a9ab307144a66fc347259/metadata.json,swh:1:cnt:e9150a97b3e2592d8f9a9ab307144a66fc347259;origin=https://github.com/2600hz-archive/whistle;anchor=swh:1:rev:d20749b7009ae05896861a9a266cb7f0eaf3317a;path=/lib/rabbitmq_server-2.4.1/include/rabbit_msg_store.hrl,swh:1:cnt:e9150a97b3e2592d8f9a9ab307144a66fc347259,swh:1:rev:d20749b7009ae05896861a9a266cb7f0eaf3317a,swh:1:ori:b053c84033d38dba660a70fb81676e01d4107443,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/erlang,02a06d03ef2519bc4fe0ba06d26f5895ffbf3f8a,samples/pl/erlang/02a06d03ef2519bc4fe0ba06d26f5895ffbf3f8a/metadata.json,swh:1:cnt:02a06d03ef2519bc4fe0ba06d26f5895ffbf3f8a;origin=https://github.com/elephantbirdconsulting/netkernel-contribution;anchor=swh:1:rev:a89956388c38cacee4d6a74461ffeb7dd979d1ae;path=/urn.com.elbeesee.demo.xrl/resources/xrl/footer.xrl,swh:1:cnt:02a06d03ef2519bc4fe0ba06d26f5895ffbf3f8a,swh:1:rev:a89956388c38cacee4d6a74461ffeb7dd979d1ae,swh:1:ori:17905c724583983f42b39228e78e59902a719eb3,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/erlang,8926b83b77a68a0a9758b0d10df9830cadbfefe8,samples/pl/erlang/8926b83b77a68a0a9758b0d10df9830cadbfefe8/metadata.json,swh:1:cnt:8926b83b77a68a0a9758b0d10df9830cadbfefe8;origin=https://github.com/sky-big/RabbitMQ;anchor=swh:1:rev:ebf324290f3bfad4a713ba54be4a8ce24d0e84c3;path=/src/pg2_fixed.erl,swh:1:cnt:8926b83b77a68a0a9758b0d10df9830cadbfefe8,swh:1:rev:ebf324290f3bfad4a713ba54be4a8ce24d0e84c3,swh:1:ori:030fe0174067531668ba67c3615015d822d7365d,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/llvm,e126bed9b2325b23f7b5d976815fbfe5d3ef09ed,samples/pl/llvm/e126bed9b2325b23f7b5d976815fbfe5d3ef09ed/metadata.json,swh:1:cnt:e126bed9b2325b23f7b5d976815fbfe5d3ef09ed;origin=https://github.com/microsoft/DirectXShaderCompiler;anchor=swh:1:rev:6ee4074a4b43fa23bf5ad27e4f6cafc6b835e437;path=/test/Transforms/MetaRenamer/metarenamer.ll,swh:1:cnt:e126bed9b2325b23f7b5d976815fbfe5d3ef09ed,swh:1:rev:6ee4074a4b43fa23bf5ad27e4f6cafc6b835e437,swh:1:ori:7909f58daee4e1124070d9d48bc5f6cb7faf6908,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/llvm,74772278af7b76c3867c4d29ddc32e84fcad6f08,samples/pl/llvm/74772278af7b76c3867c4d29ddc32e84fcad6f08/metadata.json,swh:1:cnt:74772278af7b76c3867c4d29ddc32e84fcad6f08;origin=https://github.com/sslab-gatech/hdfi;anchor=swh:1:rev:ce51c47500bda298a6829aaa8732e5bd9f0fe0c2;path=/toolchain/llvm/test/CodeGen/RISCV/lui.ll,swh:1:cnt:74772278af7b76c3867c4d29ddc32e84fcad6f08,swh:1:rev:ce51c47500bda298a6829aaa8732e5bd9f0fe0c2,swh:1:ori:342ed5c5a963f433c547815b370d0d7ee0c2cbd3,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/r,b766e8cd987fde00241968e0c634b7098e95dd10,samples/pl/r/b766e8cd987fde00241968e0c634b7098e95dd10/metadata.json,swh:1:cnt:b766e8cd987fde00241968e0c634b7098e95dd10;origin=https://github.com/DillonHammill/CytoExploreR;anchor=swh:1:rev:2592724b567ca882d767d8334bd8144b3f49f424;path=/man/cyto_gate_type.Rd,swh:1:cnt:b766e8cd987fde00241968e0c634b7098e95dd10,swh:1:rev:2592724b567ca882d767d8334bd8144b3f49f424,swh:1:ori:22c6d4378a459c66167358c325462c97bf897fa5,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/r,bf10fdf1440169ad1bbf15c9f7494a7f5e839f85,samples/pl/r/bf10fdf1440169ad1bbf15c9f7494a7f5e839f85/metadata.json,swh:1:cnt:bf10fdf1440169ad1bbf15c9f7494a7f5e839f85;origin=https://github.com/Blue-Matter/MSEtool;anchor=swh:1:rev:f7f6738f2899a3c8ea70e71c0a16c22d8853200e;path=/man/getmov2.Rd,swh:1:cnt:bf10fdf1440169ad1bbf15c9f7494a7f5e839f85,swh:1:rev:f7f6738f2899a3c8ea70e71c0a16c22d8853200e,swh:1:ori:7609277c66123ca095bd7c948286c4969ac3af55,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/yara,afdcfbc6432b04570faf777c62270a41e93ef049,samples/pl/yara/afdcfbc6432b04570faf777c62270a41e93ef049/metadata.json,swh:1:cnt:afdcfbc6432b04570faf777c62270a41e93ef049;origin=https://github.com/rivitna/Malware;anchor=swh:1:rev:eda0c3083fd9575677fd0db762108f0bd2e05b9a;path=/Proton/Proton.yar,swh:1:cnt:afdcfbc6432b04570faf777c62270a41e93ef049,swh:1:rev:eda0c3083fd9575677fd0db762108f0bd2e05b9a,swh:1:ori:fc3a27576ce6bd2edc5b13b0da07f6401f135e5b,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/lsl,b4ab5327b8144eca32858e3cb56cf81c91751752,samples/pl/lsl/b4ab5327b8144eca32858e3cb56cf81c91751752/metadata.json,swh:1:cnt:b4ab5327b8144eca32858e3cb56cf81c91751752;origin=https://github.com/holoneon/opensim-tranquillity-work;anchor=swh:1:rev:7f6d2752512288d6475be246fee67a937e1fe446;path=/bin/assets/ScriptsAssetSet/llAvatarOnSitTarget.lsl,swh:1:cnt:b4ab5327b8144eca32858e3cb56cf81c91751752,swh:1:rev:7f6d2752512288d6475be246fee67a937e1fe446,swh:1:ori:44b3b13d7439c1d7196ab111ac9960f767c5ce3e,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/lsl,19ad7048a33e175737297b11dc0988d3826b364d,samples/pl/lsl/19ad7048a33e175737297b11dc0988d3826b364d/metadata.json,swh:1:cnt:19ad7048a33e175737297b11dc0988d3826b364d;origin=https://github.com/holoneon/opensim-tranquillity-work;anchor=swh:1:rev:7f6d2752512288d6475be246fee67a937e1fe446;path=/bin/assets/ScriptsAssetSet/llResetLandBanList.lsl,swh:1:cnt:19ad7048a33e175737297b11dc0988d3826b364d,swh:1:rev:7f6d2752512288d6475be246fee67a937e1fe446,swh:1:ori:44b3b13d7439c1d7196ab111ac9960f767c5ce3e,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/liquid,08306719ad8e6da390500976d2651c4435ec9937,samples/pl/liquid/08306719ad8e6da390500976d2651c4435ec9937/metadata.json,swh:1:cnt:08306719ad8e6da390500976d2651c4435ec9937;origin=https://github.com/outtable/confuse-9live;anchor=swh:1:rev:e261c788a510f08de6d7e3f9057a7203745b7325;path=/docs/assets/sitemap.liquid,swh:1:cnt:08306719ad8e6da390500976d2651c4435ec9937,swh:1:rev:e261c788a510f08de6d7e3f9057a7203745b7325,swh:1:ori:48e108955fa8527c8424d0a0c9fbe1c5bc7fc275,yes,no,skipped,no,2026-05-15T17:24:06+00:00
pl/eagle,08215a5c622345dacad0d57a6e69739da81dfa2a,samples/pl/eagle/08215a5c622345dacad0d57a6e69739da81dfa2a/metadata.json,swh:1:cnt:08215a5c622345dacad0d57a6e69739da81dfa2a;origin=https://github.com/TechnikumWienAcademy/cda-ems;anchor=swh:1:rev:93f0fb180d80023cc3a4a4c2646065363206f51f;path=/cda-schematron/include/DTr1_BN.sch,swh:1:cnt:08215a5c622345dacad0d57a6e69739da81dfa2a,swh:1:rev:93f0fb180d80023cc3a4a4c2646065363206f51f,swh:1:ori:d1900f0e7528623dac3fa4ba3db8e19a809f52b5,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
